location_id,city,province,region
LOC05028,Denpasar,Papua Barat,Jawa Barat
LOC05029,Kota Administrasi Jakarta Pusat,Sulawesi Selatan,jabodetabek
LOC05030,Banjar,Nusa Tenggara Barat,Jawa Barat
LOC05031,Tomohon,Maluku Utara,Jawa Barat
LOC05032,Bogor,Sulawesi Tengah,
LOC05033,Tebingtinggi,Papua,jabodetabek
LOC05034,Bukittinggi,Sumatera Utara,JAWA TENGAH
LOC05035,Banda Aceh,Jambi,Jawa Barat
LOC05036,Tangerang Selatan,Maluku Utara,Bali
LOC05037,Jambi,Sumatera Barat,
LOC05038,Jayapura,Jambi,
LOC05039,Cirebon,Jambi,jabodetabek
LOC05040,Kota Administrasi Jakarta Selatan,Sumatera Selatan,Jawa Barat
LOC05041,Bekasi,Nusa Tenggara Barat,
LOC05042,Sabang,Sumatera Utara,
LOC05043,Padangpanjang,Riau,Jawa Barat
LOC05044,Bekasi,Jawa Timur,JAWA TENGAH
LOC05045,Bekasi,Sulawesi Tengah,
LOC05046,Langsa,DI Yogyakarta,jabodetabek
LOC05047,Tanjungbalai,Sumatera Utara,Bali
LOC05048,Malang,Aceh,Jawa Barat
LOC05049,Cirebon,Kalimantan Utara,JAWA TENGAH
LOC05050,Bengkulu,Aceh,Jawa Barat
LOC05051,Denpasar,Lampung,jabodetabek
LOC05052,Meulaboh,Bengkulu,jabodetabek
LOC05053,Solok,Kalimantan Utara,Bali
LOC05054,Tangerang Selatan,Sulawesi Tenggara,Bali
LOC05055,Tomohon,Kepulauan Bangka Belitung,Bali
LOC05056,Yogyakarta,Jawa Timur,JAWA TENGAH
LOC05057,Bekasi,Bali,
LOC05058,Surabaya,Sulawesi Utara,Bali
LOC05059,Lubuklinggau,Sulawesi Barat,
LOC05060,Pekanbaru,Sumatera Barat,Bali
LOC05061,Cirebon,Banten,JAWA TENGAH
LOC05062,Pekalongan,Nusa Tenggara Timur,JAWA TENGAH
LOC05063,Semarang,Bengkulu,Jawa Barat
LOC05064,Prabumulih,Kalimantan Utara,jabodetabek
LOC05065,Singkawang,Kepulauan Riau,Bali
LOC05066,Kota Administrasi Jakarta Utara,Kepulauan Riau,JAWA TENGAH
LOC05067,Gorontalo,DKI Jakarta,
LOC05068,Padang,Kalimantan Barat,Jawa Barat
LOC05069,Surabaya,Gorontalo,jabodetabek
LOC05070,Mojokerto,Kepulauan Riau,
LOC05071,Bima,Sulawesi Tengah,jabodetabek
LOC05072,Ambon,Jawa Barat,Bali
LOC05073,Pekalongan,Kalimantan Timur,Bali
LOC05074,Palangkaraya,Gorontalo,Bali
LOC05075,Kota Administrasi Jakarta Timur,Bengkulu,JAWA TENGAH
LOC05076,Pekalongan,Aceh,Bali
LOC05077,Tasikmalaya,Lampung,jabodetabek
LOC05078,Solok,Kepulauan Bangka Belitung,Bali
LOC05079,Medan,DKI Jakarta,JAWA TENGAH
LOC05080,Samarinda,Kalimantan Timur,JAWA TENGAH
LOC05081,Magelang,Sulawesi Selatan,Jawa Barat
LOC05082,Tegal,Lampung,jabodetabek
LOC05083,Tual,Gorontalo,jabodetabek
LOC05084,Binjai,Maluku Utara,Bali
LOC05085,Pasuruan,Sumatera Selatan,
LOC05086,Tasikmalaya,Kepulauan Bangka Belitung,Jawa Barat
LOC05087,Tangerang Selatan,Banten,Jawa Barat
LOC05088,Palangkaraya,Sumatera Utara,Bali
LOC05089,Kota Administrasi Jakarta Timur,Maluku,
LOC05090,Banda Aceh,Kalimantan Tengah,Bali
LOC05091,Palembang,Sulawesi Tengah,JAWA TENGAH
LOC05092,Cilegon,Kalimantan Utara,JAWA TENGAH
LOC05093,Tasikmalaya,Sulawesi Selatan,jabodetabek
LOC05094,Pekanbaru,Kalimantan Tengah,Jawa Barat
LOC05095,Mataram,Sulawesi Utara,
LOC05096,Bengkulu,Lampung,Bali
LOC05097,Tarakan,Gorontalo,Jawa Barat
LOC05098,Surakarta,Jawa Timur,Bali
LOC05099,Tanjungbalai,Jawa Tengah,Jawa Barat
LOC05100,Tidore Kepulauan,Gorontalo,jabodetabek
LOC05101,Cimahi,Papua Barat,
LOC05102,Sabang,Kalimantan Barat,jabodetabek
LOC05103,Balikpapan,Lampung,JAWA TENGAH
LOC05104,Bekasi,Sumatera Selatan,JAWA TENGAH
LOC05105,Tanjungpinang,Aceh,Bali
LOC05106,Lhokseumawe,Sulawesi Selatan,JAWA TENGAH
LOC05107,Tasikmalaya,Jambi,Jawa Barat
LOC05108,Cirebon,Gorontalo,jabodetabek
LOC05109,Batu,Papua,JAWA TENGAH
LOC05110,Semarang,Kepulauan Bangka Belitung,jabodetabek
LOC05111,Bau-Bau,Jawa Timur,Jawa Barat
LOC05112,Tangerang Selatan,Sumatera Utara,JAWA TENGAH
LOC05113,Tangerang Selatan,Sulawesi Tenggara,jabodetabek
LOC05114,Tangerang Selatan,Jambi,Bali
LOC05115,Bogor,Jambi,
LOC05116,Batu,Papua Barat,jabodetabek
LOC05117,Jayapura,Bali,Jawa Barat
LOC05118,Tanjungbalai,Lampung,
LOC05119,Semarang,Maluku Utara,jabodetabek
LOC05120,Sungai Penuh,Kalimantan Utara,jabodetabek
LOC05121,Palopo,Jambi,Bali
LOC05122,Malang,Gorontalo,
LOC05123,Tanjungpinang,Jawa Tengah,Bali
LOC05124,Pagaralam,Papua,jabodetabek
LOC05125,Batu,Banten,JAWA TENGAH
LOC05126,Bandung,Jawa Tengah,Bali
LOC05127,Batu,DI Yogyakarta,Bali
LOC05128,Surabaya,Bali,JAWA TENGAH
LOC05129,Samarinda,Bali,jabodetabek
LOC05130,Prabumulih,Maluku,Jawa Barat
LOC05131,Meulaboh,Nusa Tenggara Barat,Jawa Barat
LOC05132,Pekanbaru,Aceh,JAWA TENGAH
LOC05133,Parepare,Kalimantan Utara,jabodetabek
LOC05134,Depok,Bali,
LOC05135,Bitung,Sulawesi Utara,JAWA TENGAH
LOC05136,Lhokseumawe,Lampung,jabodetabek
LOC05137,Serang,Sulawesi Utara,
LOC05138,Palangkaraya,Kalimantan Selatan,
LOC05139,Palangkaraya,DKI Jakarta,
LOC05140,Singkawang,Kalimantan Barat,
LOC05141,Jambi,Sulawesi Selatan,Bali
LOC05142,Bandar Lampung,Papua,Jawa Barat
LOC05143,Surabaya,Kalimantan Tengah,Jawa Barat
LOC05144,Banjarmasin,Sulawesi Barat,Bali
LOC05145,Pekanbaru,DKI Jakarta,Jawa Barat
LOC05146,Padangpanjang,Bengkulu,JAWA TENGAH
LOC05147,Subulussalam,DKI Jakarta,jabodetabek
LOC05148,Madiun,Riau,
LOC05149,Denpasar,Kalimantan Selatan,JAWA TENGAH
LOC05150,Ambon,Kalimantan Barat,Bali
LOC05151,Sorong,Bali,Bali
LOC05152,Tasikmalaya,Nusa Tenggara Barat,Bali
LOC05153,Payakumbuh,Bali,Jawa Barat
LOC05154,Mojokerto,Sulawesi Barat,JAWA TENGAH
LOC05155,Bukittinggi,Bali,jabodetabek
LOC05156,Sukabumi,Gorontalo,Jawa Barat
LOC05157,Pekalongan,Papua,Jawa Barat
LOC05158,Banda Aceh,Maluku,jabodetabek
LOC05159,Ternate,Jawa Barat,jabodetabek
LOC05160,Surakarta,Sumatera Utara,jabodetabek
LOC05161,Ambon,Sumatera Selatan,Jawa Barat
LOC05162,Samarinda,Sulawesi Tenggara,Bali
LOC05163,Kota Administrasi Jakarta Selatan,Nusa Tenggara Barat,JAWA TENGAH
LOC05164,Tomohon,Maluku,Bali
LOC05165,Pariaman,Sumatera Barat,Jawa Barat
LOC05166,Palopo,Sulawesi Selatan,Jawa Barat
LOC05167,Palopo,Papua,Jawa Barat
LOC05168,Meulaboh,Sumatera Utara,JAWA TENGAH
LOC05169,Palu,Kalimantan Tengah,
LOC05170,Sabang,Sumatera Utara,JAWA TENGAH
LOC05171,Jayapura,Bali,jabodetabek
LOC05172,Kotamobagu,DI Yogyakarta,
LOC05173,Bima,Nusa Tenggara Timur,
LOC05174,Kota Administrasi Jakarta Utara,Nusa Tenggara Timur,JAWA TENGAH
LOC05175,Banjarmasin,Sulawesi Tenggara,
LOC05176,Padang,Jawa Tengah,
LOC05177,Mataram,Papua,JAWA TENGAH
LOC05178,Bekasi,Kalimantan Timur,
LOC05179,Manado,Jawa Tengah,
LOC05180,Lubuklinggau,Bengkulu,jabodetabek
LOC05181,Purwokerto,Kalimantan Tengah,jabodetabek
LOC05182,Probolinggo,Kepulauan Riau,jabodetabek
LOC05183,Palangkaraya,Jawa Timur,jabodetabek
LOC05184,Lhokseumawe,DI Yogyakarta,Bali
LOC05185,Surabaya,Bengkulu,Jawa Barat
LOC05186,Salatiga,Aceh,JAWA TENGAH
LOC05187,Pariaman,Banten,Jawa Barat
LOC05188,Bekasi,Sulawesi Tenggara,
LOC05189,Langsa,Sumatera Barat,Jawa Barat
LOC05190,Madiun,Maluku,jabodetabek
LOC05191,Yogyakarta,Papua,Bali
LOC05192,Pontianak,Kalimantan Selatan,jabodetabek
LOC05193,Tasikmalaya,Sumatera Selatan,Jawa Barat
LOC05194,Medan,Sulawesi Selatan,JAWA TENGAH
LOC05195,Mataram,Sumatera Barat,
LOC05196,Makassar,Jawa Barat,Bali
LOC05197,Bengkulu,Sumatera Selatan,JAWA TENGAH
LOC05198,Mojokerto,Bali,Jawa Barat
LOC05199,Banjar,Kalimantan Selatan,Jawa Barat
LOC05200,Magelang,Jawa Timur,
LOC05201,Banjarmasin,DKI Jakarta,Jawa Barat
LOC05202,Padangpanjang,Sumatera Utara,Bali
LOC05203,Tangerang Selatan,Maluku,JAWA TENGAH
LOC05204,Payakumbuh,Papua,jabodetabek
LOC05205,Sorong,DI Yogyakarta,jabodetabek
LOC05206,Bima,Maluku Utara,Jawa Barat
LOC05207,Purwokerto,Bengkulu,jabodetabek
LOC05208,Samarinda,DI Yogyakarta,Bali
LOC05209,Purwokerto,Kalimantan Selatan,
LOC05210,Blitar,DKI Jakarta,jabodetabek
LOC05211,Surabaya,Bali,JAWA TENGAH
LOC05212,Pariaman,Kalimantan Tengah,jabodetabek
LOC05213,Tual,Sumatera Utara,
LOC05214,Serang,Aceh,Bali
LOC05215,Denpasar,Papua Barat,jabodetabek
LOC05216,Yogyakarta,Kalimantan Utara,JAWA TENGAH
LOC05217,Tarakan,Bali,JAWA TENGAH
LOC05218,Banda Aceh,Sumatera Selatan,jabodetabek
LOC05219,Surakarta,Sumatera Utara,jabodetabek
LOC05220,Kota Administrasi Jakarta Pusat,Jawa Timur,JAWA TENGAH
LOC05221,Mojokerto,Sulawesi Barat,Bali
LOC05222,Manado,Jawa Tengah,Jawa Barat
LOC05223,Langsa,Kalimantan Selatan,Bali
LOC05224,Malang,Nusa Tenggara Timur,Bali
LOC05225,Banjarmasin,Sulawesi Tengah,JAWA TENGAH
LOC05226,Padang Sidempuan,Sumatera Selatan,jabodetabek
LOC05227,Singkawang,Sumatera Selatan,Bali
LOC05228,Mojokerto,Nusa Tenggara Barat,Bali
LOC05229,Sawahlunto,Riau,jabodetabek
LOC05230,Probolinggo,Papua Barat,
LOC05231,Pekalongan,Sumatera Barat,Bali
LOC05232,Tarakan,Jawa Timur,jabodetabek
LOC05233,Ambon,Nusa Tenggara Barat,Bali
LOC05234,Tegal,Maluku,JAWA TENGAH
LOC05235,Sukabumi,Sulawesi Tengah,Bali
LOC05236,Malang,Papua,jabodetabek
LOC05237,Singkawang,Lampung,JAWA TENGAH
LOC05238,Mojokerto,Bali,JAWA TENGAH
LOC05239,Tomohon,DKI Jakarta,jabodetabek
LOC05240,Lubuklinggau,Sulawesi Utara,Jawa Barat
LOC05241,Ternate,Jawa Timur,
LOC05242,Batam,Sumatera Utara,Jawa Barat
LOC05243,Palembang,Aceh,jabodetabek
LOC05244,Sabang,Banten,Bali
LOC05245,Cirebon,Gorontalo,Jawa Barat
LOC05246,Banjarbaru,Banten,Bali
LOC05247,Probolinggo,Jawa Tengah,jabodetabek
LOC05248,Tangerang,Maluku Utara,JAWA TENGAH
LOC05249,Palu,Sumatera Selatan,Jawa Barat
LOC05250,Palembang,Jawa Barat,JAWA TENGAH
LOC05251,Pekalongan,Riau,
LOC05252,Depok,Jambi,jabodetabek
LOC05253,Probolinggo,Sumatera Selatan,
LOC05254,Kupang,DI Yogyakarta,Jawa Barat
LOC05255,Cirebon,Kalimantan Barat,Bali
LOC05256,Ambon,Kalimantan Tengah,Bali
LOC05257,Banjar,Sulawesi Selatan,Bali
LOC05258,Kota Administrasi Jakarta Barat,Kalimantan Timur,
LOC05259,Cimahi,Kalimantan Utara,
LOC05260,Kediri,Maluku,JAWA TENGAH
LOC05261,Pekalongan,Sulawesi Tenggara,JAWA TENGAH
LOC05262,Palembang,Sumatera Barat,Bali
LOC05263,Kota Administrasi Jakarta Pusat,Bali,Bali
LOC05264,Samarinda,Sulawesi Selatan,Bali
LOC05265,Sukabumi,Kalimantan Selatan,JAWA TENGAH
LOC05266,Kota Administrasi Jakarta Pusat,DI Yogyakarta,
LOC05267,Batam,Jawa Barat,
LOC05268,Banjarbaru,Sulawesi Tengah,jabodetabek
LOC05269,Payakumbuh,Kalimantan Utara,Bali
LOC05270,Sukabumi,Gorontalo,JAWA TENGAH
LOC05271,Palangkaraya,Sulawesi Utara,Jawa Barat
LOC05272,Depok,Kalimantan Tengah,Bali
LOC05273,Padangpanjang,Bali,JAWA TENGAH
LOC05274,Bogor,Sulawesi Tenggara,Bali
LOC05275,Bukittinggi,Sumatera Utara,Bali
LOC05276,Pekalongan,Jawa Tengah,JAWA TENGAH
LOC05277,Gorontalo,Sulawesi Utara,JAWA TENGAH
LOC05278,Banda Aceh,Kalimantan Timur,Jawa Barat
LOC05279,Ternate,Sulawesi Barat,Bali
LOC05280,Tanjungbalai,Kalimantan Selatan,JAWA TENGAH
LOC05281,Prabumulih,Sumatera Selatan,Jawa Barat
LOC05282,Pematangsiantar,Kalimantan Utara,jabodetabek
LOC05283,Balikpapan,Kalimantan Barat,
LOC05284,Madiun,Jawa Tengah,JAWA TENGAH
LOC05285,Bitung,Jawa Tengah,
LOC05286,Tomohon,Maluku Utara,Jawa Barat
LOC05287,Yogyakarta,Kalimantan Barat,jabodetabek
LOC05288,Bekasi,Sumatera Selatan,Bali
LOC05289,Prabumulih,Jawa Barat,
LOC05290,Surakarta,Riau,Bali
LOC05291,Probolinggo,Sumatera Selatan,Bali
LOC05292,Banjar,Sulawesi Tengah,JAWA TENGAH
LOC05293,Malang,Banten,Jawa Barat
LOC05294,Surabaya,DKI Jakarta,jabodetabek
LOC05295,Mataram,Sulawesi Tengah,JAWA TENGAH
LOC05296,Tangerang,Maluku Utara,Bali
LOC05297,Balikpapan,Jawa Barat,jabodetabek
LOC05298,Pematangsiantar,Banten,Bali
LOC05299,Tidore Kepulauan,Gorontalo,JAWA TENGAH
LOC05300,Pekanbaru,Banten,JAWA TENGAH
LOC05301,Tegal,Sulawesi Selatan,Jawa Barat
LOC05302,Binjai,Jawa Barat,Jawa Barat
LOC05303,Jambi,Jawa Barat,
LOC05304,Pontianak,Maluku Utara,Bali
LOC05305,Palangkaraya,Nusa Tenggara Barat,Bali
LOC05306,Bukittinggi,Kepulauan Bangka Belitung,Jawa Barat
LOC05307,Purwokerto,Jawa Timur,Jawa Barat
LOC05308,Pekalongan,Sulawesi Tengah,jabodetabek
LOC05309,Sukabumi,Kalimantan Barat,Jawa Barat
LOC05310,Parepare,Kepulauan Bangka Belitung,JAWA TENGAH
LOC05311,Bandar Lampung,Sulawesi Selatan,Jawa Barat
LOC05312,Singkawang,Kalimantan Tengah,
LOC05313,Metro,Jawa Tengah,JAWA TENGAH
LOC05314,Pekanbaru,Kepulauan Riau,Jawa Barat
LOC05315,Tanjungpinang,Nusa Tenggara Barat,jabodetabek
LOC05316,Pagaralam,Kalimantan Barat,Bali
LOC05317,Pontianak,DI Yogyakarta,JAWA TENGAH
LOC05318,Kota Administrasi Jakarta Pusat,Sulawesi Tengah,Bali
LOC05319,Padang Sidempuan,Nusa Tenggara Timur,
LOC05320,Makassar,Nusa Tenggara Timur,Jawa Barat
LOC05321,Singkawang,Nusa Tenggara Timur,
LOC05322,Padangpanjang,Kalimantan Timur,
LOC05323,Sukabumi,Lampung,Jawa Barat
LOC05324,Blitar,Kepulauan Bangka Belitung,jabodetabek
LOC05325,Langsa,Papua Barat,Bali
LOC05326,Probolinggo,Sumatera Barat,JAWA TENGAH
LOC05327,Cilegon,Nusa Tenggara Barat,jabodetabek
LOC05328,Payakumbuh,Maluku Utara,JAWA TENGAH
LOC05329,Kota Administrasi Jakarta Timur,Sulawesi Tenggara,jabodetabek
LOC05330,Tidore Kepulauan,Jambi,jabodetabek
LOC05331,Tual,Maluku,
LOC05332,Madiun,Lampung,Jawa Barat
LOC05333,Samarinda,Gorontalo,
LOC05334,Bandung,Jawa Barat,jabodetabek
LOC05335,Bogor,Bali,
LOC05336,Bandung,Kepulauan Riau,Jawa Barat
LOC05337,Palembang,DKI Jakarta,Jawa Barat
LOC05338,Sukabumi,Sumatera Barat,Bali
LOC05339,Kediri,Kalimantan Selatan,jabodetabek
LOC05340,Subulussalam,Sulawesi Tengah,jabodetabek
LOC05341,Kota Administrasi Jakarta Pusat,Nusa Tenggara Barat,Jawa Barat
LOC05342,Pekanbaru,Jambi,jabodetabek
LOC05343,Sawahlunto,Kalimantan Timur,
LOC05344,Palangkaraya,Sulawesi Tenggara,
LOC05345,Solok,Sulawesi Barat,Bali
LOC05346,Banjar,Kepulauan Riau,Jawa Barat
LOC05347,Medan,Sumatera Barat,
LOC05348,Cirebon,Kalimantan Utara,jabodetabek
LOC05349,Pekanbaru,Nusa Tenggara Barat,JAWA TENGAH
LOC05350,Magelang,Sumatera Barat,JAWA TENGAH
LOC05351,Semarang,Kalimantan Timur,jabodetabek
LOC05352,Palangkaraya,Jambi,
LOC05353,Madiun,Nusa Tenggara Timur,
LOC05354,Bukittinggi,Jawa Tengah,Bali
LOC05355,Sorong,Kalimantan Utara,jabodetabek
LOC05356,Salatiga,Nusa Tenggara Timur,Jawa Barat
LOC05357,Bengkulu,Sumatera Selatan,jabodetabek
LOC05358,Gorontalo,Sumatera Barat,Bali
LOC05359,Payakumbuh,Bali,jabodetabek
LOC05360,Bau-Bau,Sulawesi Barat,jabodetabek
LOC05361,Tarakan,Sumatera Utara,JAWA TENGAH
LOC05362,Kota Administrasi Jakarta Selatan,Sulawesi Tengah,jabodetabek
LOC05363,Makassar,Nusa Tenggara Timur,JAWA TENGAH
LOC05364,Tarakan,Nusa Tenggara Timur,Jawa Barat
LOC05365,Blitar,Kepulauan Riau,Bali
LOC05366,Bontang,Sulawesi Tenggara,
LOC05367,Payakumbuh,Maluku Utara,Bali
LOC05368,Sibolga,DKI Jakarta,Jawa Barat
LOC05369,Samarinda,Nusa Tenggara Barat,
LOC05370,Pariaman,Papua Barat,Jawa Barat
LOC05371,Purwokerto,Bengkulu,
LOC05372,Mojokerto,Sumatera Utara,JAWA TENGAH
LOC05373,Banjar,Kalimantan Utara,JAWA TENGAH
LOC05374,Kupang,Papua Barat,
LOC05375,Kotamobagu,Sulawesi Tengah,
LOC05376,Purwokerto,Sumatera Barat,JAWA TENGAH
LOC05377,Pontianak,Nusa Tenggara Barat,JAWA TENGAH
LOC05378,Bau-Bau,Bengkulu,
LOC05379,Banjarbaru,Nusa Tenggara Timur,jabodetabek
LOC05380,Depok,Nusa Tenggara Barat,
LOC05381,Lubuklinggau,Maluku,Jawa Barat
LOC05382,Sorong,Riau,Bali
LOC05383,Probolinggo,Sulawesi Barat,
LOC05384,Samarinda,Sulawesi Utara,
LOC05385,Tasikmalaya,Papua,Bali
LOC05386,Cilegon,DKI Jakarta,jabodetabek
LOC05387,Binjai,Riau,Bali
LOC05388,Singkawang,Papua,Bali
LOC05389,Makassar,Aceh,JAWA TENGAH
LOC05390,Binjai,Maluku Utara,jabodetabek
LOC05391,Depok,Riau,
LOC05392,Mojokerto,Papua,jabodetabek
LOC05393,Banjarbaru,Kepulauan Riau,JAWA TENGAH
LOC05394,Cimahi,Papua,Jawa Barat
LOC05395,Solok,Aceh,
LOC05396,Kendari,Maluku Utara,jabodetabek
LOC05397,Depok,Sulawesi Tenggara,JAWA TENGAH
LOC05398,Sungai Penuh,Kalimantan Utara,jabodetabek
LOC05399,Kendari,Sulawesi Selatan,
LOC05400,Lubuklinggau,Nusa Tenggara Timur,
LOC05401,Palangkaraya,Banten,
LOC05402,Ternate,Jawa Tengah,jabodetabek
LOC05403,Sungai Penuh,Kalimantan Timur,
LOC05404,Semarang,Sulawesi Barat,Jawa Barat
LOC05405,Jambi,Nusa Tenggara Barat,Bali
LOC05406,Kota Administrasi Jakarta Barat,DKI Jakarta,Jawa Barat
LOC05407,Sabang,Bali,Jawa Barat
LOC05408,Cimahi,Sulawesi Tengah,Bali
LOC05409,Bekasi,DI Yogyakarta,jabodetabek
LOC05410,Cilegon,Maluku Utara,
LOC05411,Batu,Jawa Timur,Jawa Barat
LOC05412,Batu,Jambi,Jawa Barat
LOC05413,Sorong,Sulawesi Tengah,Jawa Barat
LOC05414,Sukabumi,Lampung,
LOC05415,Bitung,Sulawesi Selatan,JAWA TENGAH
LOC05416,Tanjungpinang,Sulawesi Tenggara,Bali
LOC05417,Banjarmasin,Banten,jabodetabek
LOC05418,Medan,Sulawesi Tengah,
LOC05419,Dumai,Kalimantan Timur,Jawa Barat
LOC05420,Solok,Sumatera Selatan,Jawa Barat
LOC05421,Pekalongan,Jawa Barat,jabodetabek
LOC05422,Cirebon,Papua Barat,jabodetabek
LOC05423,Pagaralam,Sumatera Barat,Jawa Barat
LOC05424,Pariaman,Sumatera Barat,JAWA TENGAH
LOC05425,Solok,Papua Barat,Bali
LOC05426,Bandar Lampung,Kalimantan Selatan,jabodetabek
LOC05427,Meulaboh,Sumatera Barat,Bali
LOC05428,Yogyakarta,Jawa Barat,Bali
LOC05429,Cilegon,Sumatera Barat,jabodetabek
LOC05430,Bontang,Gorontalo,Jawa Barat
LOC05431,Padang,Sulawesi Barat,Jawa Barat
LOC05432,Kotamobagu,Sulawesi Tengah,Bali
LOC05433,Prabumulih,Riau,Bali
LOC05434,Padang Sidempuan,DKI Jakarta,JAWA TENGAH
LOC05435,Tasikmalaya,DI Yogyakarta,Jawa Barat
LOC05436,Bukittinggi,Kalimantan Tengah,
LOC05437,Padang,Kepulauan Bangka Belitung,JAWA TENGAH
LOC05438,Singkawang,Sulawesi Tengah,Bali
LOC05439,Batam,Papua Barat,Jawa Barat
LOC05440,Pariaman,Gorontalo,jabodetabek
LOC05441,Purwokerto,Jawa Barat,JAWA TENGAH
LOC05442,Samarinda,Kalimantan Selatan,
LOC05443,Bima,Kalimantan Selatan,Jawa Barat
LOC05444,Tangerang Selatan,Jawa Tengah,Jawa Barat
LOC05445,Kota Administrasi Jakarta Barat,Maluku,jabodetabek
LOC05446,Madiun,DKI Jakarta,Jawa Barat
LOC05447,Bekasi,Kepulauan Bangka Belitung,Bali
LOC05448,Payakumbuh,Gorontalo,Bali
LOC05449,Tomohon,Papua,JAWA TENGAH
LOC05450,Kota Administrasi Jakarta Timur,Gorontalo,Bali
LOC05451,Palangkaraya,Kepulauan Riau,Jawa Barat
LOC05452,Pangkalpinang,Lampung,Bali
LOC05453,Yogyakarta,Papua,JAWA TENGAH
LOC05454,Tual,Sumatera Barat,Bali
LOC05455,Cilegon,Riau,jabodetabek
LOC05456,Tanjungpinang,Lampung,
LOC05457,Kupang,Gorontalo,Jawa Barat
LOC05458,Makassar,Aceh,JAWA TENGAH
LOC05459,Lubuklinggau,Bengkulu,Bali
LOC05460,Padang,Kalimantan Barat,
LOC05461,Sorong,Kepulauan Bangka Belitung,Jawa Barat
LOC05462,Gorontalo,Kepulauan Bangka Belitung,Jawa Barat
LOC05463,Bontang,Jawa Tengah,
LOC05464,Palangkaraya,Maluku,Jawa Barat
LOC05465,Bengkulu,Bengkulu,
LOC05466,Pagaralam,Jambi,Jawa Barat
LOC05467,Mataram,Sulawesi Selatan,JAWA TENGAH
LOC05468,Payakumbuh,Sumatera Utara,JAWA TENGAH
LOC05469,Madiun,Sulawesi Barat,jabodetabek
LOC05470,Sukabumi,DKI Jakarta,JAWA TENGAH
LOC05471,Solok,Sumatera Utara,JAWA TENGAH
LOC05472,Batu,Banten,JAWA TENGAH
LOC05473,Lubuklinggau,Kepulauan Bangka Belitung,Bali
LOC05474,Bima,DKI Jakarta,Jawa Barat
LOC05475,Palu,Kepulauan Bangka Belitung,JAWA TENGAH
LOC05476,Kota Administrasi Jakarta Timur,Jambi,
LOC05477,Banjarbaru,Sumatera Barat,Jawa Barat
LOC05478,Tual,Kepulauan Riau,JAWA TENGAH
LOC05479,Jayapura,DKI Jakarta,jabodetabek
LOC05480,Sabang,Riau,Bali
LOC05481,Sawahlunto,Sulawesi Tengah,
LOC05482,Tegal,Papua,jabodetabek
LOC05483,Payakumbuh,Gorontalo,Jawa Barat
LOC05484,Tangerang Selatan,Banten,Jawa Barat
LOC05485,Kendari,Kalimantan Timur,Jawa Barat
LOC05486,Banda Aceh,Banten,
LOC05487,Bontang,DI Yogyakarta,JAWA TENGAH
LOC05488,Malang,Papua Barat,
LOC05489,Metro,DI Yogyakarta,
LOC05490,Tegal,Kepulauan Bangka Belitung,jabodetabek
LOC05491,Palangkaraya,Sumatera Utara,Bali
LOC05492,Magelang,Riau,Jawa Barat
LOC05493,Palembang,Sumatera Selatan,JAWA TENGAH
LOC05494,Kota Administrasi Jakarta Pusat,Kalimantan Tengah,
LOC05495,Kendari,Bengkulu,jabodetabek
LOC05496,Tebingtinggi,Sumatera Barat,Bali
LOC05497,Yogyakarta,Jawa Timur,jabodetabek
LOC05498,Ternate,Jawa Barat,JAWA TENGAH
LOC05499,Banjarmasin,Riau,JAWA TENGAH
LOC05500,Prabumulih,Sumatera Barat,JAWA TENGAH
LOC05501,Tarakan,Papua,JAWA TENGAH
LOC05502,Sibolga,DKI Jakarta,Bali
LOC05503,Palembang,Sulawesi Utara,Bali
LOC05504,Bukittinggi,Sulawesi Barat,JAWA TENGAH
LOC05505,Tangerang Selatan,DI Yogyakarta,jabodetabek
LOC05506,Solok,Maluku Utara,Bali
LOC05507,Semarang,Banten,Jawa Barat
LOC05508,Malang,DI Yogyakarta,Jawa Barat
LOC05509,Mojokerto,Sulawesi Barat,jabodetabek
LOC05510,Kota Administrasi Jakarta Selatan,Banten,Bali
LOC05511,Singkawang,Sulawesi Utara,Jawa Barat
LOC05512,Pangkalpinang,Kalimantan Timur,Jawa Barat
LOC05513,Blitar,Maluku Utara,JAWA TENGAH
LOC05514,Padang Sidempuan,Sulawesi Tenggara,jabodetabek
LOC05515,Balikpapan,Maluku,jabodetabek
LOC05516,Dumai,Kalimantan Utara,jabodetabek
LOC05517,Sawahlunto,Gorontalo,JAWA TENGAH
LOC05518,Bau-Bau,Sulawesi Tengah,
LOC05519,Jambi,Aceh,jabodetabek
LOC05520,Sibolga,Lampung,Bali
LOC05521,Tangerang,Sumatera Barat,jabodetabek
LOC05522,Bau-Bau,Bengkulu,Bali
LOC05523,Salatiga,Jawa Barat,jabodetabek
LOC05524,Mojokerto,Maluku Utara,Jawa Barat
LOC05525,Malang,Riau,Jawa Barat
LOC05526,Salatiga,Sumatera Utara,JAWA TENGAH
LOC05527,Kupang,Kalimantan Timur,
LOC05528,Bengkulu,Papua,JAWA TENGAH
LOC05529,Batam,Kepulauan Riau,jabodetabek
LOC05530,Singkawang,Jawa Tengah,Bali
LOC05531,Bengkulu,Aceh,JAWA TENGAH
LOC05532,Depok,Sulawesi Tengah,Bali
LOC05533,Pangkalpinang,Jawa Barat,JAWA TENGAH
LOC05534,Cimahi,Jawa Tengah,Jawa Barat
LOC05535,Prabumulih,Sulawesi Tengah,
