order_id,customer_id,driver_id,service_id,payment_id,location_id,time_id,price,distance,discount,order_status
ORD04122,CUST04717,DRV02422,SRV02,PAY02,LOC01648,T2023103020,153482,17.16,5000,cancelled
ORD04123,CUST01491,DRV02844,SRV03,PAY03,LOC03816,T2023081323,184942,3.41,5000,COMPLETED
ORD04124,CUST01763,DRV07749,SRV01,PAY02,LOC01955,T2023042204,44582,16.87,5000,cancelled
ORD04125,CUST06785,DRV05852,SRV01,PAY01,LOC00499,T2023010519,73250,18.97,0,cancelled
ORD04126,CUST09632,DRV05677,SRV01,PAY02,LOC03970,T2023092412,-50000,10.32,0,cancelled
ORD04127,CUST00571,DRV05489,SRV01,PAY02,LOC04811,T2023111109,20735,6.99,10000,COMPLETED
ORD04128,CUST06259,DRV02257,SRV03,PAY03,LOC00434,T2024020604,179433,3.49,0,cancelled
ORD04129,CUST04745,DRV02549,SRV02,PAY01,LOC07437,T2023061608,1,12.33,5000,completed
ORD04130,CUST02148,DRV02534,SRV02,PAY01,LOC00803,T2024021405,85730,11.31,10000,
ORD04131,CUST06222,DRV03328,SRV02,PAY02,LOC04905,T2023060116,114061,2.33,0,completed
ORD04132,CUST03115,DRV05684,SRV01,PAY03,LOC02922,T2023060821,68387,1.64,0,COMPLETED
ORD04133,CUST03424,DRV09014,SRV02,PAY03,LOC07462,T2023102009,151365,4.54,5000,completed
ORD04134,CUST06194,DRV00984,SRV02,PAY01,LOC00446,T2023091923,109240,2.58,0,COMPLETED
ORD04135,CUST07768,DRV07391,SRV01,PAY01,LOC07100,T2023012622,62713,18.4,5000,completed
ORD04136,CUST01446,DRV06416,SRV03,PAY01,LOC05443,T2023081812,189483,6.72,10000,completed
ORD04137,CUST09590,DRV02443,SRV02,PAY02,LOC04692,T2023061403,158803,2.99,0,completed
ORD04138,CUST06607,DRV01067,SRV01,PAY03,LOC00503,T2023033121,27792,9.03,10000,COMPLETED
ORD04139,CUST03957,DRV02626,SRV01,PAY01,LOC09186,T2023112300,34163,12.07,5000,cancelled
ORD04140,CUST05041,DRV03768,SRV03,PAY02,LOC04340,T2023012710,193842,19.12,0,
ORD04141,CUST00451,DRV08171,SRV02,PAY03,LOC03572,T2023022407,185233,7.88,0,completed
ORD04142,CUST07419,DRV01732,SRV02,PAY01,LOC04268,T2023122213,189683,16.36,0,
ORD04143,CUST01196,DRV03826,SRV01,PAY02,LOC05335,T2023020707,75478,3.41,0,completed
ORD04144,CUST06285,DRV08053,SRV03,PAY01,LOC08156,T2023051617,46030,6.37,10000,
ORD04145,CUST08174,DRV00051,SRV01,PAY03,LOC05087,T2023041501,178227,6.67,10000,completed
ORD04146,CUST09608,DRV01294,SRV01,PAY01,LOC09758,T2023120105,189088,15.88,0,completed
ORD04147,CUST07265,DRV08248,SRV01,PAY02,LOC01356,T2023050803,155125,1.52,5000,COMPLETED
ORD04148,CUST09616,DRV00616,SRV03,PAY03,LOC02322,T2023081809,96603,5.67,0,cancelled
ORD04149,CUST09248,DRV01772,SRV03,PAY01,LOC06624,T2023101813,20117,7.46,0,cancelled
ORD04150,CUST05637,DRV04169,SRV03,PAY02,LOC00411,T2024010500,48809,19.45,5000,
ORD04151,CUST06883,DRV02012,SRV02,PAY01,LOC02920,T2023052514,109663,18.63,0,completed
ORD04152,CUST07720,DRV06869,SRV03,PAY01,LOC02175,T2023123107,83983,3.26,0,cancelled
ORD04153,CUST06639,DRV05781,SRV02,PAY03,LOC07302,T2023092207,197045,8.6,0,
ORD04154,CUST06742,DRV07511,SRV01,PAY01,LOC02830,T2023050206,74571,19.93,10000,cancelled
ORD04155,CUST09820,DRV05869,SRV02,PAY01,LOC07865,T2023062012,19209,12.74,10000,
ORD04156,CUST03536,DRV08714,SRV03,PAY02,LOC01680,T2023122600,63988,11.07,5000,
ORD04157,CUST00389,DRV00422,SRV02,PAY02,LOC00009,T2023050209,176739,10.42,5000,cancelled
ORD04158,CUST01468,DRV06578,SRV03,PAY02,LOC04014,T2023100803,163779,3.05,10000,completed
ORD04159,CUST09732,DRV09575,SRV02,PAY01,LOC03642,T2023070212,72832,8.56,10000,
ORD04160,CUST09206,DRV04977,SRV01,PAY02,LOC05902,T2023022112,164258,12.41,5000,cancelled
ORD04161,CUST03050,DRV06653,SRV02,PAY01,LOC01103,T2023070802,63079,4.5,0,COMPLETED
ORD04162,CUST02951,DRV05287,SRV01,PAY03,LOC01628,T2023123106,28594,14.27,0,
ORD04163,CUST00750,DRV05722,SRV02,PAY01,LOC08172,T2024011423,-50000,10.44,5000,cancelled
ORD04164,CUST00179,DRV06374,SRV03,PAY02,LOC04115,T2023060605,45435,17.65,0,cancelled
ORD04165,CUST07782,DRV05398,SRV02,PAY03,LOC06633,T2023111210,197643,18.59,5000,COMPLETED
ORD04166,CUST03266,DRV05640,SRV01,PAY03,LOC04930,T2023050114,51812,11.36,0,cancelled
ORD04167,CUST02150,DRV00775,SRV02,PAY03,LOC05042,T2023022618,61260,15.24,0,COMPLETED
ORD04168,CUST07917,DRV05702,SRV03,PAY03,LOC06590,T2023072412,60186,12.84,10000,COMPLETED
ORD04169,CUST03892,DRV06149,SRV02,PAY03,LOC09912,T2023051421,101352,1.68,10000,completed
ORD04170,CUST07845,DRV00548,SRV02,PAY03,LOC03171,T2023090202,70320,2.09,0,cancelled
ORD04171,CUST06292,DRV00416,SRV02,PAY01,LOC09742,T2023081923,84519,13.47,5000,completed
ORD04172,CUST01758,DRV02047,SRV02,PAY03,LOC04237,T2023092501,116322,11.1,0,completed
ORD04173,CUST09378,DRV07749,SRV01,PAY01,LOC04659,T2023112606,16904,7.39,5000,
ORD04174,CUST04453,DRV00367,SRV03,PAY01,LOC02897,T2023032422,122416,16.01,0,cancelled
ORD04175,CUST00757,DRV01575,SRV03,PAY02,LOC06095,T2023032307,118021,2.34,0,COMPLETED
ORD04176,CUST07538,DRV06167,SRV01,PAY02,LOC01494,T2023110922,73431,11.75,5000,completed
ORD04177,CUST05745,DRV05323,SRV01,PAY01,LOC09162,T2023081906,31079,6.64,5000,cancelled
ORD04178,CUST08017,DRV05972,SRV02,PAY03,LOC00758,T2024011122,99735,9.51,0,
ORD04179,CUST04241,DRV08249,SRV01,PAY01,LOC04457,T2023022504,160039,5.49,5000,completed
ORD04180,CUST07095,DRV01443,SRV03,PAY02,LOC01941,T2023080603,100043,13.11,0,cancelled
ORD04181,CUST03227,DRV02468,SRV03,PAY01,LOC09463,T2023101018,127070,19.8,5000,completed
ORD04182,CUST09141,DRV01308,SRV03,PAY02,LOC04476,T2023090512,140597,2.84,5000,COMPLETED
ORD04183,CUST02163,DRV01538,SRV01,PAY03,LOC02094,T2023062619,63487,6.73,0,
ORD04184,CUST02565,DRV02588,SRV01,PAY03,LOC08417,T2023052400,96014,14.19,5000,
ORD04185,CUST01251,DRV06677,SRV01,PAY01,LOC03470,T2023070701,144085,11.48,0,cancelled
ORD04186,CUST08494,DRV09391,SRV01,PAY01,LOC04959,T2023060812,70105,9.04,0,completed
ORD04187,CUST08282,DRV06270,SRV01,PAY02,LOC05115,T2023040512,48058,2.44,0,cancelled
ORD04188,CUST07811,DRV05207,SRV03,PAY01,LOC05731,T2023080321,150152,11.85,10000,cancelled
ORD04189,CUST00151,DRV07887,SRV02,PAY03,LOC01761,T2023082503,133681,6.52,0,completed
ORD04190,CUST01845,DRV04537,SRV02,PAY02,LOC04464,T2023082609,50676,8.53,0,COMPLETED
ORD04191,CUST06683,DRV00410,SRV01,PAY01,LOC04894,T2023070819,17065,12.95,5000,COMPLETED
ORD04192,CUST01789,DRV03101,SRV01,PAY02,LOC08565,T2023020507,126897,10.43,10000,
ORD04193,CUST06020,DRV00645,SRV03,PAY01,LOC09069,T2023041920,173963,12.44,10000,completed
ORD04194,CUST04186,DRV05064,SRV01,PAY01,LOC06310,T2023112507,68425,13.9,0,
ORD04195,CUST01589,DRV05266,SRV01,PAY02,LOC04648,T2023020714,-50000,7.19,0,
ORD04196,CUST07174,DRV02830,SRV03,PAY03,LOC09655,T2023022006,99398,19.71,0,COMPLETED
ORD04197,CUST03158,DRV08934,SRV03,PAY03,LOC06338,T2023022118,166122,17.89,0,COMPLETED
ORD04198,CUST02910,DRV02554,SRV02,PAY02,LOC06670,T2023032618,28780,11.43,5000,COMPLETED
ORD04199,CUST06295,DRV00976,SRV01,PAY03,LOC03618,T2023050704,91837,19.71,0,cancelled
ORD04200,CUST09016,DRV09990,SRV03,PAY01,LOC00451,T2023042116,187818,7.69,0,
ORD04201,CUST03251,DRV05209,SRV02,PAY03,LOC04017,T2023082216,84081,19.52,0,
ORD04202,CUST04439,DRV05430,SRV01,PAY02,LOC05008,T2023071720,88653,19.01,0,cancelled
ORD04203,CUST07907,DRV09382,SRV02,PAY01,LOC08365,T2024011716,148225,3.12,10000,
ORD04204,CUST05484,DRV01394,SRV02,PAY03,LOC06941,T2023090819,168151,3.6,5000,COMPLETED
ORD04205,CUST05723,DRV07302,SRV02,PAY02,LOC07765,T2023021716,15173,8.76,0,
ORD04206,CUST09949,DRV00155,SRV02,PAY02,LOC00342,T2023081110,177732,5.21,5000,COMPLETED
ORD04207,CUST08188,DRV03019,SRV02,PAY01,LOC01499,T2023050302,51636,13.62,0,cancelled
ORD04208,CUST07852,DRV06237,SRV02,PAY03,LOC01426,T2023072911,125684,3.95,0,
ORD04209,CUST09900,DRV00537,SRV03,PAY01,LOC08097,T2023061105,148711,9.59,0,COMPLETED
ORD04210,CUST09044,DRV03443,SRV02,PAY01,LOC02182,T2023031323,185106,11.61,0,completed
ORD04211,CUST09516,DRV00130,SRV01,PAY01,LOC02150,T2023091315,99346,8.23,0,cancelled
ORD04212,CUST02672,DRV08724,SRV02,PAY02,LOC07619,T2023032700,191259,15.59,10000,
ORD04213,CUST05192,DRV06001,SRV02,PAY01,LOC04638,T2023072620,96281,2.93,0,COMPLETED
ORD04214,CUST09687,DRV06647,SRV03,PAY03,LOC00779,T2023102300,55968,3.74,0,
ORD04215,CUST00925,DRV00580,SRV02,PAY02,LOC05926,T2023120415,89264,2.83,5000,cancelled
ORD04216,CUST04193,DRV09536,SRV02,PAY03,LOC06808,T2023121209,-50000,7.52,0,completed
ORD04217,CUST08728,DRV03365,SRV03,PAY03,LOC08584,T2023061320,125732,10.58,10000,COMPLETED
ORD04218,CUST09265,DRV05844,SRV02,PAY01,LOC09620,T2024012306,172175,6.1,10000,
ORD04219,CUST06621,DRV00508,SRV02,PAY03,LOC03381,T2023052013,63597,10.45,10000,COMPLETED
ORD04220,CUST03212,DRV01926,SRV01,PAY03,LOC06796,T2023070608,99799,18.66,10000,cancelled
ORD04221,CUST03350,DRV00906,SRV02,PAY02,LOC06043,T2023121415,186583,7.63,0,COMPLETED
ORD04222,CUST07244,DRV01648,SRV02,PAY01,LOC05222,T2023051210,70147,17.26,5000,
ORD04223,CUST06504,DRV06964,SRV02,PAY02,LOC04668,T2023081313,24166,16.06,10000,cancelled
ORD04224,CUST07987,DRV01958,SRV03,PAY01,LOC02588,T2023032317,101457,9.45,0,COMPLETED
ORD04225,CUST05438,DRV06781,SRV02,PAY01,LOC00337,T2024012510,17935,18.31,0,COMPLETED
ORD04226,CUST08272,DRV07322,SRV03,PAY01,LOC03157,T2023031304,107903,5.26,0,
ORD04227,CUST01060,DRV02409,SRV02,PAY01,LOC06567,T2023092516,108145,10.52,0,COMPLETED
ORD04228,CUST09177,DRV05939,SRV03,PAY03,LOC02962,T2023061423,90202,14.31,10000,cancelled
ORD04229,CUST02975,DRV03935,SRV03,PAY01,LOC00996,T2023020421,162555,9.6,10000,completed
ORD04230,CUST05301,DRV07069,SRV02,PAY02,LOC04546,T2023011422,189668,18.68,10000,COMPLETED
ORD04231,CUST09964,DRV03257,SRV02,PAY02,LOC02621,T2024012602,25893,9.28,5000,completed
ORD04232,CUST05383,DRV04719,SRV03,PAY02,LOC09777,T2023082822,184926,8.84,0,cancelled
ORD04233,CUST00329,DRV03284,SRV01,PAY02,LOC07306,T2024011008,116184,4.73,5000,
ORD04234,CUST02397,DRV07631,SRV03,PAY03,LOC01905,T2023110914,94459,4.39,5000,
ORD04235,CUST08503,DRV04394,SRV02,PAY02,LOC07976,T2023030805,129485,15.19,10000,COMPLETED
ORD04236,CUST06795,DRV03503,SRV02,PAY02,LOC00856,T2023090906,68458,8.36,10000,cancelled
ORD04237,CUST09849,DRV02813,SRV01,PAY03,LOC09833,T2023081003,30102,2.27,0,completed
ORD04238,CUST09875,DRV07013,SRV01,PAY01,LOC07030,T2023041310,18701,13.33,10000,cancelled
ORD04239,CUST00106,DRV05177,SRV03,PAY03,LOC09872,T2023010700,32043,5.4,5000,cancelled
ORD04240,CUST09626,DRV06432,SRV01,PAY02,LOC01170,T2023011415,105602,8.14,0,cancelled
ORD04241,CUST05315,DRV07064,SRV02,PAY02,LOC04777,T2023022818,123710,19.48,0,COMPLETED
ORD04242,CUST01620,DRV08770,SRV01,PAY03,LOC01224,T2023020106,131747,14.59,10000,
ORD04243,CUST01445,DRV09948,SRV02,PAY01,LOC09331,T2023092721,149193,6.77,0,completed
ORD04244,CUST03042,DRV05256,SRV01,PAY03,LOC06559,T2023020715,77824,11.11,0,COMPLETED
ORD04245,CUST03592,DRV04264,SRV03,PAY02,LOC08994,T2023090203,115412,6.77,10000,
ORD04246,CUST09545,DRV01159,SRV03,PAY02,LOC01744,T2023071400,195282,10.48,5000,cancelled
ORD04247,CUST08747,DRV00802,SRV01,PAY02,LOC07892,T2023030201,72742,11.46,0,
ORD04248,CUST07342,DRV04443,SRV02,PAY01,LOC00308,T2023112417,128088,4.89,10000,completed
ORD04249,CUST04827,DRV00063,SRV01,PAY02,LOC02820,T2023040501,156188,5.8,10000,cancelled
ORD04250,CUST06279,DRV04487,SRV02,PAY02,LOC07618,T2023032708,144395,6.84,0,cancelled
ORD04251,CUST00913,DRV02091,SRV03,PAY02,LOC03547,T2023091202,17574,6.77,5000,cancelled
ORD04252,CUST09937,DRV09450,SRV01,PAY03,LOC00843,T2023102606,64535,12.87,0,COMPLETED
ORD04253,CUST08738,DRV05874,SRV03,PAY01,LOC01831,T2023092520,168283,7.57,5000,completed
ORD04254,CUST02695,DRV00662,SRV03,PAY02,LOC00825,T2023110108,30593,2.75,5000,completed
ORD04255,CUST07200,DRV08633,SRV02,PAY02,LOC04180,T2023050615,198619,2.31,10000,completed
ORD04256,CUST02652,DRV07276,SRV01,PAY02,LOC04002,T2023111201,119333,18.79,10000,
ORD04257,CUST04013,DRV07454,SRV02,PAY03,LOC00165,T2023121318,72565,16.74,0,COMPLETED
ORD04258,CUST00079,DRV02636,SRV02,PAY02,LOC04966,T2023060112,115020,8.42,0,
ORD04259,CUST01295,DRV00268,SRV02,PAY02,LOC07174,T2023122521,153141,7.23,10000,cancelled
ORD04260,CUST05078,DRV07752,SRV02,PAY01,LOC06907,T2023040309,1,8.88,0,COMPLETED
ORD04261,CUST01648,DRV08412,SRV01,PAY03,LOC04171,T2023083016,48687,3.64,10000,cancelled
ORD04262,CUST09934,DRV08453,SRV01,PAY01,LOC08275,T2023100619,165690,3.27,5000,cancelled
ORD04263,CUST04770,DRV04119,SRV03,PAY01,LOC06026,T2023010622,149540,1.67,10000,completed
ORD04264,CUST03125,DRV03848,SRV02,PAY01,LOC03977,T2023052420,125255,5.78,5000,
ORD04265,CUST00345,DRV05897,SRV02,PAY01,LOC08537,T2023010519,119336,5.56,0,
ORD04266,CUST08532,DRV09954,SRV03,PAY01,LOC02067,T2023100820,-50000,11.84,0,COMPLETED
ORD04267,CUST08025,DRV03275,SRV01,PAY01,LOC07333,T2023070907,89024,10.8,5000,cancelled
ORD04268,CUST09836,DRV05207,SRV01,PAY03,LOC07067,T2023040622,171873,5.9,0,cancelled
ORD04269,CUST03037,DRV01683,SRV02,PAY01,LOC01496,T2023040304,67491,15.3,10000,
ORD04270,CUST01066,DRV01796,SRV03,PAY02,LOC03428,T2023032006,47104,5.25,5000,
ORD04271,CUST01438,DRV09752,SRV02,PAY03,LOC05198,T2023100716,66705,19.88,0,cancelled
ORD04272,CUST02015,DRV05141,SRV01,PAY03,LOC08743,T2023082408,25048,7.33,5000,
ORD04273,CUST08941,DRV02040,SRV01,PAY01,LOC04533,T2023030812,156480,4.05,5000,cancelled
ORD04274,CUST04778,DRV07770,SRV02,PAY03,LOC09512,T2023021406,99597,12.69,10000,COMPLETED
ORD04275,CUST00868,DRV02937,SRV01,PAY02,LOC07479,T2023032606,159549,6.92,5000,cancelled
ORD04276,CUST03971,DRV00329,SRV03,PAY01,LOC09418,T2023122618,138274,6.69,0,completed
ORD04277,CUST03527,DRV09161,SRV02,PAY02,LOC00037,T2023120118,173336,10.73,5000,
ORD04278,CUST07327,DRV09739,SRV02,PAY02,LOC04819,T2023031706,66527,2.81,10000,
ORD04279,CUST03575,DRV08936,SRV01,PAY01,LOC01056,T2023103002,57413,6.45,0,cancelled
ORD04280,CUST03675,DRV05136,SRV01,PAY01,LOC09994,T2023092718,120588,8.47,10000,
ORD04281,CUST08309,DRV00070,SRV01,PAY02,LOC08909,T2023041712,103180,1.79,0,completed
ORD04282,CUST07213,DRV07840,SRV01,PAY01,LOC04109,T2024011222,120539,16.89,10000,
ORD04283,CUST05025,DRV00488,SRV03,PAY02,LOC04281,T2023021014,136785,6.66,0,
ORD04284,CUST02248,DRV01831,SRV02,PAY03,LOC06630,T2023121220,157080,14.61,5000,COMPLETED
ORD04285,CUST06325,DRV02183,SRV03,PAY01,LOC05288,T2023092310,38043,18.77,0,
ORD04286,CUST01562,DRV04010,SRV02,PAY01,LOC03417,T2023071305,121983,16.69,10000,COMPLETED
ORD04287,CUST02400,DRV07363,SRV01,PAY01,LOC07194,T2024010505,43143,19.25,0,completed
ORD04288,CUST06284,DRV02158,SRV01,PAY03,LOC05599,T2023091308,147574,10.04,0,
ORD04289,CUST06699,DRV04106,SRV03,PAY03,LOC04364,T2023071705,187907,6.92,5000,completed
ORD04290,CUST06040,DRV05416,SRV03,PAY01,LOC01259,T2023040118,98323,18.15,10000,COMPLETED
ORD04291,CUST01870,DRV01680,SRV02,PAY03,LOC07014,T2023021505,103339,5.64,0,COMPLETED
ORD04292,CUST08337,DRV07853,SRV03,PAY03,LOC07473,T2023072814,29798,9.37,10000,COMPLETED
ORD04293,CUST07941,DRV01298,SRV01,PAY02,LOC04007,T2023051005,196295,5.99,0,
ORD04294,CUST01242,DRV09466,SRV03,PAY03,LOC09847,T2023102922,52845,18.44,0,cancelled
ORD04295,CUST04648,DRV00339,SRV01,PAY02,LOC02120,T2023081404,184028,18.17,0,
ORD04296,CUST06184,DRV04833,SRV03,PAY01,LOC05749,T2024022004,165585,6.61,0,COMPLETED
ORD04297,CUST05142,DRV03483,SRV02,PAY02,LOC08975,T2023022508,1,6.56,0,cancelled
ORD04298,CUST06414,DRV05501,SRV03,PAY03,LOC02261,T2023031101,61717,16.93,10000,COMPLETED
ORD04299,CUST00180,DRV00536,SRV03,PAY02,LOC02963,T2023031118,40499,17.26,0,completed
ORD04300,CUST02087,DRV04458,SRV01,PAY01,LOC03728,T2023090902,105335,17.0,10000,
ORD04301,CUST02430,DRV04667,SRV03,PAY01,LOC09464,T2023111417,163710,5.08,5000,
ORD04302,CUST03715,DRV05181,SRV02,PAY02,LOC01583,T2023103016,39263,11.85,5000,completed
ORD04303,CUST02884,DRV05064,SRV03,PAY01,LOC01215,T2023121104,176301,10.17,0,cancelled
ORD04304,CUST05142,DRV02811,SRV01,PAY01,LOC01822,T2024012119,88879,7.09,10000,completed
ORD04305,CUST08908,DRV01659,SRV03,PAY03,LOC03273,T2023052218,89528,19.98,5000,cancelled
ORD04306,CUST05183,DRV00836,SRV01,PAY01,LOC02132,T2024012713,79091,2.8,10000,
ORD04307,CUST04058,DRV05445,SRV02,PAY02,LOC08984,T2023072905,79882,8.11,10000,cancelled
ORD04308,CUST03657,DRV00197,SRV03,PAY03,LOC04526,T2023050801,194651,12.36,0,COMPLETED
ORD04309,CUST02286,DRV08200,SRV02,PAY03,LOC04839,T2023021110,55060,9.67,5000,completed
ORD04310,CUST03308,DRV03423,SRV01,PAY02,LOC08258,T2023070104,78870,17.91,0,completed
ORD04311,CUST00110,DRV08696,SRV03,PAY03,LOC08855,T2024011900,21220,11.1,5000,cancelled
ORD04312,CUST04526,DRV03161,SRV03,PAY02,LOC04875,T2023042701,44532,17.16,0,cancelled
ORD04313,CUST07626,DRV00147,SRV02,PAY02,LOC04678,T2023092503,96575,11.26,0,
ORD04314,CUST00460,DRV08118,SRV02,PAY03,LOC06059,T2023090314,144470,1.62,0,cancelled
ORD04315,CUST07587,DRV06930,SRV02,PAY01,LOC01258,T2023021406,165438,4.11,10000,
ORD04316,CUST05247,DRV01578,SRV01,PAY01,LOC00119,T2024021422,114936,9.98,5000,
ORD04317,CUST04638,DRV00907,SRV02,PAY01,LOC00052,T2023111909,180233,16.93,10000,cancelled
ORD04318,CUST06864,DRV03609,SRV03,PAY02,LOC08975,T2023100916,77081,3.36,0,
ORD04319,CUST05992,DRV05130,SRV02,PAY02,LOC05513,T2023032607,70180,5.64,0,cancelled
ORD04320,CUST05933,DRV07671,SRV03,PAY03,LOC05389,T2023041700,157660,6.54,0,completed
ORD04321,CUST05411,DRV02876,SRV02,PAY01,LOC05629,T2023041403,108052,3.75,0,completed
ORD04322,CUST01361,DRV09024,SRV03,PAY03,LOC07878,T2023072113,182006,1.72,5000,COMPLETED
ORD04323,CUST04068,DRV06473,SRV02,PAY01,LOC00498,T2023030516,163646,17.21,10000,COMPLETED
ORD04324,CUST03104,DRV05092,SRV01,PAY03,LOC06139,T2023101502,-50000,19.93,10000,completed
ORD04325,CUST06362,DRV01049,SRV03,PAY02,LOC02131,T2023022208,124062,4.6,10000,cancelled
ORD04326,CUST00904,DRV02915,SRV01,PAY02,LOC00929,T2023032409,28252,12.27,0,COMPLETED
ORD04327,CUST09150,DRV06555,SRV03,PAY01,LOC04540,T2023041423,42506,16.56,0,completed
ORD04328,CUST03620,DRV05178,SRV03,PAY01,LOC02045,T2023122819,104530,11.23,0,COMPLETED
ORD04329,CUST00107,DRV00984,SRV01,PAY03,LOC09845,T2023102907,58108,17.16,0,
ORD04330,CUST07076,DRV03582,SRV03,PAY01,LOC04064,T2023041911,72226,1.96,10000,completed
ORD04331,CUST09919,DRV08336,SRV01,PAY01,LOC03890,T2023070216,143622,4.38,5000,completed
ORD04332,CUST07740,DRV00435,SRV03,PAY01,LOC05401,T2023011210,189096,17.46,10000,
ORD04333,CUST03849,DRV06610,SRV03,PAY02,LOC01411,T2023061409,141832,2.7,10000,COMPLETED
ORD04334,CUST07747,DRV07575,SRV03,PAY03,LOC07396,T2023042023,75486,8.7,10000,
ORD04335,CUST06947,DRV00832,SRV01,PAY02,LOC02857,T2023032514,157522,18.76,0,cancelled
ORD04336,CUST06430,DRV04992,SRV03,PAY01,LOC09223,T2023012213,54444,18.42,10000,cancelled
ORD04337,CUST03578,DRV05461,SRV01,PAY02,LOC07473,T2023022223,83955,1.56,5000,completed
ORD04338,CUST08731,DRV02784,SRV03,PAY01,LOC05991,T2023042400,44623,16.75,0,cancelled
ORD04339,CUST02988,DRV02434,SRV01,PAY02,LOC01264,T2023051016,1,17.24,5000,COMPLETED
ORD04340,CUST01903,DRV02854,SRV02,PAY02,LOC05756,T2023101409,130361,3.57,0,COMPLETED
ORD04341,CUST02680,DRV03303,SRV01,PAY03,LOC04043,T2023122505,63970,16.15,0,completed
ORD04342,CUST06952,DRV06144,SRV01,PAY02,LOC00792,T2023030521,42362,12.5,0,completed
ORD04343,CUST08447,DRV06108,SRV03,PAY03,LOC03992,T2023072205,166088,10.7,0,COMPLETED
ORD04344,CUST05771,DRV06456,SRV02,PAY03,LOC09802,T2023050213,15411,15.3,0,COMPLETED
ORD04345,CUST08473,DRV01873,SRV01,PAY01,LOC02647,T2023121306,25367,11.76,5000,cancelled
ORD04346,CUST07966,DRV06185,SRV03,PAY01,LOC00085,T2023020220,115866,2.95,5000,COMPLETED
ORD04347,CUST02002,DRV09741,SRV01,PAY01,LOC06721,T2023012207,178995,1.68,0,completed
ORD04348,CUST07842,DRV02741,SRV03,PAY03,LOC07931,T2023121508,132033,10.24,0,COMPLETED
ORD04349,CUST06148,DRV01862,SRV01,PAY01,LOC06240,T2023102007,22232,15.13,10000,COMPLETED
ORD04350,CUST05325,DRV00301,SRV01,PAY03,LOC03461,T2023101020,173612,9.14,10000,
ORD04351,CUST08911,DRV00122,SRV03,PAY01,LOC00127,T2023103114,100450,9.31,0,cancelled
ORD04352,CUST08300,DRV03706,SRV02,PAY02,LOC00453,T2024021202,56005,2.33,0,
ORD04353,CUST08820,DRV03512,SRV03,PAY03,LOC04120,T2023041011,162847,14.45,0,completed
ORD04354,CUST08461,DRV03459,SRV03,PAY01,LOC03591,T2024010402,137954,12.96,0,cancelled
ORD04355,CUST06384,DRV03796,SRV03,PAY02,LOC01850,T2024021023,100464,1.82,0,completed
ORD04356,CUST09242,DRV09352,SRV01,PAY02,LOC07038,T2023012018,135246,1.73,0,COMPLETED
ORD04357,CUST01471,DRV05104,SRV03,PAY01,LOC04451,T2023061514,170214,18.38,0,
ORD04358,CUST00758,DRV03540,SRV03,PAY02,LOC08726,T2023103109,180059,8.02,5000,COMPLETED
ORD04359,CUST06023,DRV07242,SRV03,PAY02,LOC02414,T2023120811,119919,18.21,5000,
ORD04360,CUST05452,DRV05007,SRV02,PAY03,LOC07913,T2023050314,89924,13.09,0,cancelled
ORD04361,CUST04354,DRV08023,SRV03,PAY02,LOC00525,T2023100709,186988,18.24,5000,COMPLETED
ORD04362,CUST05748,DRV03398,SRV03,PAY01,LOC09826,T2023022603,33294,19.95,5000,COMPLETED
ORD04363,CUST04053,DRV09977,SRV01,PAY01,LOC02336,T2023080517,57810,10.56,0,cancelled
ORD04364,CUST04199,DRV08386,SRV01,PAY01,LOC06351,T2023071716,174124,12.01,5000,COMPLETED
ORD04365,CUST06509,DRV06095,SRV01,PAY01,LOC01703,T2023012408,134306,1.52,10000,cancelled
ORD04366,CUST05598,DRV01546,SRV01,PAY02,LOC03605,T2023091410,120085,11.22,0,
ORD04367,CUST09661,DRV09876,SRV01,PAY01,LOC08571,T2023082914,-50000,8.03,0,COMPLETED
ORD04368,CUST00977,DRV08190,SRV01,PAY03,LOC06460,T2024020412,19379,14.55,5000,COMPLETED
ORD04369,CUST09303,DRV08059,SRV03,PAY01,LOC02991,T2023070219,94762,13.04,0,cancelled
ORD04370,CUST08403,DRV09634,SRV02,PAY01,LOC01128,T2023052310,97624,7.9,5000,completed
ORD04371,CUST05123,DRV06806,SRV01,PAY03,LOC06301,T2023050913,170583,1.54,10000,completed
ORD04372,CUST00031,DRV09757,SRV01,PAY01,LOC09090,T2023010210,74019,12.03,0,COMPLETED
ORD04373,CUST07467,DRV05679,SRV03,PAY02,LOC05183,T2023041814,77914,12.72,5000,cancelled
ORD04374,CUST04589,DRV03294,SRV01,PAY01,LOC06854,T2024020515,126448,1.98,0,cancelled
ORD04375,CUST06665,DRV05816,SRV03,PAY03,LOC05423,T2024012506,87958,4.5,0,
ORD04376,CUST04273,DRV03295,SRV01,PAY02,LOC07033,T2024010522,72385,6.61,0,completed
ORD04377,CUST02946,DRV05899,SRV03,PAY02,LOC03443,T2023040322,158399,2.73,0,COMPLETED
ORD04378,CUST02333,DRV01551,SRV01,PAY03,LOC01393,T2023071206,97372,8.04,0,COMPLETED
ORD04379,CUST01392,DRV09680,SRV03,PAY01,LOC03195,T2024011016,-50000,6.24,5000,
ORD04380,CUST09266,DRV03228,SRV01,PAY03,LOC06482,T2023050513,188164,13.1,0,COMPLETED
ORD04381,CUST00786,DRV05380,SRV03,PAY01,LOC05242,T2023110706,147649,10.95,0,COMPLETED
